aborgardt.badWAF,executed,sixCombinedFilter.json,R10,dharma,0,1393,8
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R10,dharma,0,653,132
aborgardt.badWAF,executed,threeCombinedFilter.json,R10,dharma,0,1217,33
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R10,dharma,0,49,226
aborgardt.badWAF,executed,twoCombinedFilter.json,R10,dharma,0,365,176
aborgardt.badWAF,executed,fbtq-js.json,R10,smarty,11,4,6
aborgardt.badWAF,executed,fbtq.json,R10,smarty,8,4,3
aborgardt.badWAF,executed,fdq-js.json,R10,smarty,0,304,250
aborgardt.badWAF,executed,fdq.json,R10,smarty,74,32,41
aborgardt.badWAF,executed,fe-js.json,R10,smarty,92,9,82
aborgardt.badWAF,executed,fe.json,R10,smarty,7,0,6
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R10,smarty,0,687,232
aborgardt.badWAF,executed,fiveCombinedFilter.json,R10,smarty,0,5352,7
aborgardt.badWAF,executed,fka-js.json,R10,smarty,0,93,259
aborgardt.badWAF,executed,fka.json,R10,smarty,9,4,4
aborgardt.badWAF,executed,fkjs-js.json,R10,smarty,7,0,6
aborgardt.badWAF,executed,fkjs.json,R10,smarty,18,0,17
aborgardt.badWAF,executed,fks-js.json,R10,smarty,0,5,264
aborgardt.badWAF,executed,fks.json,R10,smarty,52,0,51
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R10,smarty,0,415,244
aborgardt.badWAF,executed,fourCombinedFilter.json,R10,smarty,183,156,26
aborgardt.badWAF,executed,fpb-js.json,R10,smarty,0,4707,33
aborgardt.badWAF,executed,fpb.json,R10,smarty,0,4953,30
aborgardt.badWAF,executed,fsq-js.json,R10,smarty,39,7,31
aborgardt.badWAF,executed,fsq.json,R10,smarty,13,4,8
aborgardt.badWAF,executed,fts-js.json,R10,smarty,30,0,29
aborgardt.badWAF,executed,fts.json,R10,smarty,6,0,5
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R10,smarty,0,5553,2
aborgardt.badWAF,executed,sixCombinedFilter.json,R10,smarty,227,189,37
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R10,smarty,0,170,254
aborgardt.badWAF,executed,threeCombinedFilter.json,R10,smarty,52,39,12
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R10,smarty,0,423,244
aborgardt.badWAF,executed,twoCombinedFilter.json,R10,smarty,22,11,10
aborgardt.badWAF,executed,fbtq-js.json,R11,dharma,383,256,126
aborgardt.badWAF,executed,fbtq.json,R11,dharma,0,356,171
aborgardt.badWAF,executed,fdq-js.json,R11,dharma,0,363,178
aborgardt.badWAF,executed,fdq.json,R11,dharma,98,67,30
aborgardt.badWAF,executed,fe-js.json,R11,dharma,32,11,20
aborgardt.badWAF,executed,fe.json,R11,dharma,36,7,28
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R11,dharma,0,1299,29
aborgardt.badWAF,executed,fiveCombinedFilter.json,R11,dharma,0,1419,9
aborgardt.badWAF,executed,fka-js.json,R11,dharma,0,103,219
aborgardt.badWAF,executed,fka.json,R11,dharma,0,112,216
aborgardt.badWAF,executed,fkjs-js.json,R11,dharma,0,12,227
aborgardt.badWAF,executed,fkjs.json,R11,dharma,124,12,111
aborgardt.badWAF,executed,fks-js.json,R11,dharma,0,94,219
aborgardt.badWAF,executed,fks.json,R11,dharma,0,67,224
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R11,dharma,0,774,111
aborgardt.badWAF,executed,fourCombinedFilter.json,R11,dharma,0,848,93
aborgardt.badWAF,executed,fpb-js.json,R11,dharma,0,1012,75
aborgardt.badWAF,executed,fpb.json,R11,dharma,0,1030,72
aborgardt.badWAF,executed,fsq-js.json,R11,dharma,0,361,177
aborgardt.badWAF,executed,fsq.json,R11,dharma,482,333,148
aborgardt.badWAF,executed,fts-js.json,R11,dharma,0,27,230
aborgardt.badWAF,executed,fts.json,R11,dharma,0,23,229
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R11,dharma,0,1436,7
aborgardt.badWAF,executed,sixCombinedFilter.json,R11,dharma,0,1415,10
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R11,dharma,0,1112,58
aborgardt.badWAF,executed,threeCombinedFilter.json,R11,dharma,0,1270,33
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R11,dharma,0,416,169
aborgardt.badWAF,executed,twoCombinedFilter.json,R11,dharma,0,485,153
aborgardt.badWAF,executed,fbtq-js.json,R11,smarty,347,114,232
aborgardt.badWAF,executed,fbtq.json,R11,smarty,78,28,49
aborgardt.badWAF,executed,fdq-js.json,R11,smarty,0,318,249
aborgardt.badWAF,executed,fdq.json,R11,smarty,3,1,1
aborgardt.badWAF,executed,fe-js.json,R11,smarty,238,13,224
aborgardt.badWAF,executed,fe.json,R11,smarty,38,2,35
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R11,smarty,0,5198,10
aborgardt.badWAF,executed,fiveCombinedFilter.json,R11,smarty,0,5243,13
aborgardt.badWAF,executed,fka-js.json,R11,smarty,355,105,249
aborgardt.badWAF,executed,fka.json,R11,smarty,5,2,2
aborgardt.badWAF,executed,fkjs-js.json,R11,smarty,67,0,66
aborgardt.badWAF,executed,fkjs.json,R11,smarty,51,0,50
aborgardt.badWAF,executed,fks-js.json,R11,smarty,45,0,44
aborgardt.badWAF,executed,fks.json,R11,smarty,7,0,6
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R11,smarty,0,284,251
aborgardt.badWAF,executed,fourCombinedFilter.json,R11,smarty,1,0,0
aborgardt.badWAF,executed,fpb-js.json,R11,smarty,0,4963,25
aborgardt.badWAF,executed,fpb.json,R11,smarty,0,4942,31
aborgardt.badWAF,executed,fsq-js.json,R11,smarty,0,118,249
aborgardt.badWAF,executed,fsq.json,R11,smarty,31,7,23
aborgardt.badWAF,executed,fts-js.json,R11,smarty,43,0,42
aborgardt.badWAF,executed,fts.json,R11,smarty,7,0,6
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R11,smarty,0,1975,162
aborgardt.badWAF,executed,sixCombinedFilter.json,R11,smarty,59,44,14
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R11,smarty,161,105,55
aborgardt.badWAF,executed,threeCombinedFilter.json,R11,smarty,0,4928,29
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R11,smarty,143,98,44
aborgardt.badWAF,executed,twoCombinedFilter.json,R11,smarty,0,4524,48
aborgardt.badWAF,executed,fbtq-js.json,R12,dharma,0,411,170
aborgardt.badWAF,executed,fbtq.json,R12,dharma,267,184,82
aborgardt.badWAF,executed,fdq-js.json,R12,dharma,0,366,177
aborgardt.badWAF,executed,fdq.json,R12,dharma,0,333,179
aborgardt.badWAF,executed,fe-js.json,R12,dharma,0,116,217
aborgardt.badWAF,executed,fe.json,R12,dharma,0,115,216
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R12,dharma,0,1316,26
aborgardt.badWAF,executed,fiveCombinedFilter.json,R12,dharma,0,1230,29
aborgardt.badWAF,executed,fka-js.json,R12,dharma,0,83,210
aborgardt.badWAF,executed,fka.json,R12,dharma,0,113,209
aborgardt.badWAF,executed,fkjs-js.json,R12,dharma,27,2,24
aborgardt.badWAF,executed,fkjs.json,R12,dharma,8,1,6
aborgardt.badWAF,executed,fks-js.json,R12,dharma,0,62,207
aborgardt.badWAF,executed,fks.json,R12,dharma,0,70,210
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R12,dharma,0,1262,9
aborgardt.badWAF,executed,fourCombinedFilter.json,R12,dharma,0,322,168
aborgardt.badWAF,executed,fpb-js.json,R12,dharma,0,999,56
aborgardt.badWAF,executed,fpb.json,R12,dharma,0,943,67
aborgardt.badWAF,executed,fsq-js.json,R12,dharma,0,331,171
aborgardt.badWAF,executed,fsq.json,R12,dharma,131,85,45
aborgardt.badWAF,executed,fts-js.json,R12,dharma,0,16,217
aborgardt.badWAF,executed,fts.json,R12,dharma,0,19,222
aborgardt.badWAF,executed,sixCombinedFilter-js.json,R12,dharma,0,1200,24
aborgardt.badWAF,executed,sixCombinedFilter.json,R12,dharma,0,1287,6
aborgardt.badWAF,executed,threeCombinedFilter-js.json,R12,dharma,0,1047,42
aborgardt.badWAF,executed,threeCombinedFilter.json,R12,dharma,0,528,138
aborgardt.badWAF,executed,twoCombinedFilter-js.json,R12,dharma,0,464,153
aborgardt.badWAF,executed,twoCombinedFilter.json,R12,dharma,0,838,84
aborgardt.badWAF,executed,fbtq-js.json,R12,smarty,88,5,82
aborgardt.badWAF,executed,fbtq.json,R12,smarty,27,8,18
aborgardt.badWAF,executed,fdq-js.json,R12,smarty,0,300,242
aborgardt.badWAF,executed,fdq.json,R12,smarty,32,6,25
aborgardt.badWAF,executed,fe-js.json,R12,smarty,93,5,87
aborgardt.badWAF,executed,fe.json,R12,smarty,1,0,0
aborgardt.badWAF,executed,fiveCombinedFilter-js.json,R12,smarty,0,5422,4
aborgardt.badWAF,executed,fiveCombinedFilter.json,R12,smarty,0,5401,2
aborgardt.badWAF,executed,fka-js.json,R12,smarty,0,74,253
aborgardt.badWAF,executed,fka.json,R12,smarty,1,0,0
aborgardt.badWAF,executed,fkjs-js.json,R12,smarty,20,0,19
aborgardt.badWAF,executed,fkjs.json,R12,smarty,9,0,8
aborgardt.badWAF,executed,fks-js.json,R12,smarty,102,2,99
aborgardt.badWAF,executed,fks.json,R12,smarty,33,0,32
aborgardt.badWAF,executed,fourCombinedFilter-js.json,R12,smarty,0,4822,21
